 TIME             sta1            sta2      
     584.000 -0.15333009E-05  0.16903656E-04
     585.000 -0.21156755E-06  0.16254207E-04
     586.000  0.39608648E-06  0.13940787E-04
     587.000  0.25427712E-06  0.10626329E-04
     588.000 -0.21939833E-06  0.69595229E-05
     589.000 -0.84455915E-06  0.35125762E-05
     590.000 -0.18809984E-05  0.73768534E-06
     591.000 -0.33124611E-05 -0.11012490E-05
     592.000 -0.45913914E-05 -0.19124310E-05
     593.000 -0.54044938E-05 -0.17378164E-05
     594.000 -0.59747598E-05 -0.82445844E-06
     595.000 -0.61724795E-05  0.35088719E-06
     596.000 -0.50218172E-05  0.13387731E-05
     597.000 -0.16484663E-05  0.20440255E-05
     598.000  0.37557895E-05  0.26721571E-05
     599.000  0.10177452E-04  0.33528300E-05
     600.000  0.16236395E-04  0.39808661E-05
     601.000  0.20123347E-04  0.44458505E-05
     602.000  0.20262049E-04  0.48172169E-05
     603.000  0.16957035E-04  0.52140052E-05
     604.000  0.12687166E-04  0.56417142E-05
     605.000  0.10057498E-04  0.60330571E-05
     606.000  0.10229508E-04  0.63003618E-05
     607.000  0.13851070E-04  0.62779499E-05
     608.000  0.21860219E-04  0.57898228E-05
     609.000  0.33482090E-04  0.48884048E-05
     610.000  0.44079952E-04  0.38786764E-05
     611.000  0.46971089E-04  0.29969054E-05
     612.000  0.37822169E-04  0.22120288E-05
     613.000  0.16779581E-04  0.14482010E-05
     614.000 -0.12654235E-04  0.82651454E-06
     615.000 -0.45067119E-04  0.53524373E-06
     616.000 -0.74024490E-04  0.61173372E-06
     617.000 -0.94001477E-04  0.10079427E-05
     618.000 -0.10252113E-03  0.17190190E-05
     619.000 -0.99696626E-04  0.26647753E-05
     620.000 -0.86073778E-04  0.35778422E-05
     621.000 -0.62803680E-04  0.42141855E-05
     622.000 -0.34148314E-04  0.45910485E-05
     623.000 -0.74024391E-05  0.48569993E-05
     624.000  0.11539799E-04  0.50397430E-05
     625.000  0.22028959E-04  0.50966208E-05
     626.000  0.27459113E-04  0.50894464E-05
     627.000  0.31240304E-04  0.50953672E-05
     628.000  0.34667213E-04  0.50302152E-05
     629.000  0.37406664E-04  0.47640794E-05
     630.000  0.38412498E-04  0.43431430E-05
     631.000  0.36588689E-04  0.39137072E-05
     632.000  0.31715932E-04  0.35060052E-05
     633.000  0.24842274E-04  0.30798536E-05
     634.000  0.17281939E-04  0.27073001E-05
     635.000  0.95792325E-05  0.25270319E-05
     636.000  0.20812018E-05  0.25892430E-05
     637.000 -0.39187040E-05  0.28977322E-05
     638.000 -0.66013916E-05  0.34870471E-05
     639.000 -0.53330898E-05  0.42800764E-05
     640.000 -0.15090638E-05  0.49992990E-05
     641.000  0.22648177E-05  0.54144709E-05
     642.000  0.35576188E-05  0.55562951E-05
     643.000  0.11586510E-05  0.55281545E-05
     644.000 -0.43350720E-05  0.53062410E-05
     645.000 -0.10708200E-04  0.49116059E-05
     646.000 -0.15363296E-04  0.45039885E-05
     647.000 -0.16803387E-04  0.40600248E-05
     648.000 -0.15168475E-04  0.33455993E-05
     649.000 -0.11749634E-04  0.26505604E-05
     650.000 -0.82699302E-05  0.31960720E-05
     651.000 -0.62607160E-05  0.61710230E-05
     652.000 -0.64009932E-05  0.11480685E-04
     653.000 -0.81046082E-05  0.17916554E-04
     654.000 -0.98354206E-05  0.24201813E-04
     655.000 -0.99701161E-05  0.29076239E-04
     656.000 -0.75682876E-05  0.30660320E-04
     657.000 -0.27494305E-05  0.27041136E-04
     658.000  0.32951090E-05  0.17992423E-04
     659.000  0.87096348E-05  0.54153469E-05
     660.000  0.11741461E-04 -0.81833868E-05
     661.000  0.11449608E-04 -0.20872237E-04
     662.000  0.79960618E-05 -0.30815361E-04
     663.000  0.25472612E-05 -0.35967764E-04
     664.000 -0.31184337E-05 -0.35366350E-04
     665.000 -0.72687653E-05 -0.30193232E-04
     666.000 -0.88436264E-05 -0.22694712E-04
     667.000 -0.76406635E-05 -0.14452747E-04
     668.000 -0.41560676E-05 -0.63897644E-05
     669.000  0.53268012E-06  0.29336767E-06
     670.000  0.49642757E-05  0.45414655E-05
     671.000  0.79263156E-05  0.67085231E-05
     672.000  0.91077516E-05  0.82202488E-05
     673.000  0.89561292E-05  0.97653900E-05
     674.000  0.79398028E-05  0.10707968E-04
     675.000  0.62696178E-05  0.10460846E-04
     676.000  0.42836914E-05  0.94912910E-05
     677.000  0.25882130E-05  0.85613340E-05
     678.000  0.16012729E-05  0.77787916E-05
     679.000  0.12627027E-05  0.69595249E-05
     680.000  0.13239590E-05  0.63241389E-05
     681.000  0.16139990E-05  0.61984010E-05
     682.000  0.19239604E-05  0.63792615E-05
     683.000  0.20149285E-05  0.63603244E-05
     684.000  0.19332481E-05  0.59799825E-05
     685.000  0.19986972E-05  0.54088426E-05
     686.000  0.22891136E-05  0.46888998E-05
     687.000  0.24230828E-05  0.37176336E-05
     688.000  0.20204326E-05  0.25799606E-05
     689.000  0.10898290E-05  0.15192313E-05
     690.000 -0.18403023E-06  0.62913281E-06
     691.000 -0.16868814E-05 -0.12379944E-06
     692.000 -0.31754479E-05 -0.61559802E-06
     693.000 -0.41255931E-05 -0.58184985E-06
     694.000 -0.40477809E-05  0.71256843E-07
     695.000 -0.27847144E-05  0.11624469E-05
     696.000 -0.38209046E-06  0.24251251E-05
     697.000  0.30301053E-05  0.36429471E-05
     698.000  0.70190348E-05  0.46313607E-05
     699.000  0.10787213E-04  0.52500345E-05
     700.000  0.13592289E-04  0.54488428E-05
     701.000  0.15096551E-04  0.52206840E-05
     702.000  0.15231618E-04  0.45441093E-05
     703.000  0.14042290E-04  0.34484046E-05
     704.000  0.11865394E-04  0.20909202E-05
     705.000  0.93670939E-05  0.71439894E-06
     706.000  0.71308526E-05 -0.41405052E-06
     707.000  0.53728363E-05 -0.10012917E-05
     708.000  0.41846439E-05 -0.79394897E-06
     709.000  0.37422243E-05  0.27033192E-06
     710.000  0.40360291E-05  0.20570151E-05
     711.000  0.46637549E-05  0.44132841E-05
     712.000  0.51634441E-05  0.72202408E-05
     713.000  0.53587806E-05  0.10202292E-04
     714.000  0.51872836E-05  0.12829296E-04
     715.000  0.44848269E-05  0.14536500E-04
     716.000  0.32535242E-05  0.15005797E-04
     717.000  0.19371515E-05  0.14234085E-04
     718.000  0.11178286E-05  0.12478526E-04
     719.000  0.10621282E-05  0.10195679E-04
     720.000  0.17671113E-05  0.78764619E-05
     721.000  0.32162021E-05  0.58119018E-05
     722.000  0.52760378E-05  0.40604811E-05
     723.000  0.75074145E-05  0.26332211E-05
     724.000  0.94045215E-05  0.15605173E-05
     725.000  0.10732424E-04  0.75938253E-06
     726.000  0.11389903E-04  0.37482826E-07
     727.000  0.11118444E-04 -0.66533102E-06
     728.000  0.97097192E-05 -0.11617667E-05
     729.000  0.74502491E-05 -0.11998408E-05
     730.000  0.50418346E-05 -0.63935473E-06
     731.000  0.30594376E-05  0.55651976E-06
     732.000  0.16866966E-05  0.23046218E-05
     733.000  0.91118928E-06  0.43145429E-05
     734.000  0.69270220E-06  0.61983303E-05
     735.000  0.91678965E-06  0.77393692E-05
     736.000  0.14125214E-05  0.89153934E-05
     737.000  0.20702426E-05  0.96676049E-05
     738.000  0.28004726E-05  0.98768050E-05
     739.000  0.33968715E-05  0.95920688E-05
     740.000  0.36270539E-05  0.90230263E-05
     741.000  0.34841298E-05  0.82427898E-05
     742.000  0.32004119E-05  0.71481311E-05
     743.000  0.29865256E-05  0.57696947E-05
     744.000  0.28723318E-05  0.43536560E-05
     745.000  0.28073410E-05  0.30887200E-05
     746.000  0.27908658E-05  0.20667610E-05
     747.000  0.28710006E-05  0.15760750E-05
     748.000  0.30985344E-05  0.20422291E-05
     749.000  0.34994661E-05  0.34920724E-05
     750.000  0.40335570E-05  0.53828982E-05
     751.000  0.45811345E-05  0.71228199E-05
     752.000  0.50189637E-05  0.84603081E-05
     753.000  0.52988163E-05  0.92506830E-05
     754.000  0.54281518E-05  0.92673532E-05
     755.000  0.54240558E-05  0.85194821E-05
     756.000  0.53279024E-05  0.74250164E-05
     757.000  0.52072808E-05  0.63643928E-05
     758.000  0.50868334E-05  0.52916491E-05
     759.000  0.49194134E-05  0.40373472E-05
     760.000  0.46639062E-05  0.28175107E-05
     761.000  0.43399930E-05  0.22407541E-05
     762.000  0.39791141E-05  0.28627255E-05
     763.000  0.35951150E-05  0.46645373E-05
     764.000  0.32417966E-05  0.68312393E-05
     765.000  0.30199478E-05  0.84366343E-05
     766.000  0.29760574E-05  0.99455627E-05
     767.000  0.30613038E-05  0.13713258E-04
     768.000  0.32291491E-05  0.21945790E-04
     769.000  0.34904691E-05  0.33853332E-04
     770.000  0.38197667E-05  0.45250329E-04
     771.000  0.40892753E-05  0.50631596E-04
     772.000  0.41711787E-05  0.44926698E-04
     773.000  0.40635578E-05  0.24530384E-04
     774.000  0.38746587E-05 -0.10229911E-04
     775.000  0.37330808E-05 -0.52417692E-04
     776.000  0.37443723E-05 -0.90462728E-04
     777.000  0.39746256E-05 -0.11492319E-03
     778.000  0.44284715E-05 -0.12296370E-03
     779.000  0.50636886E-05 -0.11636349E-03
     780.000  0.58218958E-05 -0.98265089E-04
     781.000  0.65984442E-05 -0.74036191E-04
     782.000  0.72104674E-05 -0.52206812E-04
     783.000  0.74869133E-05 -0.39657443E-04
     784.000  0.73974551E-05 -0.35490269E-04
     785.000  0.70248052E-05 -0.32508882E-04
     786.000  0.64275599E-05 -0.24804565E-04
     787.000  0.56152764E-05 -0.11479798E-04
     788.000  0.46352745E-05  0.58822804E-05
     789.000  0.35796314E-05  0.24454624E-04
     790.000  0.25184815E-05  0.37567867E-04
     791.000  0.15260659E-05  0.35744636E-04
     792.000  0.74579193E-06  0.14582719E-04
     793.000  0.30611578E-06 -0.19457251E-04
     794.000  0.18432567E-06 -0.53178769E-04
     795.000  0.27325568E-06 -0.75355265E-04
     796.000  0.56127224E-06 -0.80687079E-04
     797.000  0.11092091E-05 -0.69213552E-04
     798.000  0.18636471E-05 -0.46495324E-04
     799.000  0.26414657E-05 -0.23425723E-04
     800.000  0.33008090E-05 -0.11082290E-04
     801.000  0.37912755E-05 -0.13371539E-04
     802.000  0.40530680E-05 -0.25249130E-04
     803.000  0.40360899E-05 -0.37592779E-04
     804.000  0.38334014E-05 -0.42344019E-04
     805.000  0.36413934E-05 -0.34430419E-04
     806.000  0.35670010E-05 -0.12955456E-04
     807.000  0.35983944E-05  0.17261390E-04
     808.000  0.37334468E-05  0.46829069E-04
     809.000  0.39611228E-05  0.66563294E-04
     810.000  0.41382626E-05  0.72091366E-04
     811.000  0.40962080E-05  0.65102573E-04
     812.000  0.38878456E-05  0.51940429E-04
     813.000  0.37360923E-05  0.40898061E-04
     814.000  0.37280023E-05  0.38469436E-04
     815.000  0.37610437E-05  0.46153509E-04
     816.000  0.37897594E-05  0.60437344E-04
     817.000  0.38908664E-05  0.75601552E-04
     818.000  0.40706808E-05  0.86195338E-04
     819.000  0.42552975E-05  0.88123567E-04
     820.000  0.44796839E-05  0.80058126E-04
     821.000  0.48051703E-05  0.64987821E-04
     822.000  0.50465681E-05  0.49129358E-04
     823.000  0.49300329E-05  0.37988154E-04
     824.000  0.45551201E-05  0.33353626E-04
     825.000  0.42890960E-05  0.33635092E-04
     826.000  0.41515782E-05  0.35655700E-04
     827.000  0.38764033E-05  0.35755233E-04
     828.000  0.38287521E-05  0.30837652E-04
     829.000  0.52419129E-05  0.19971155E-04
     830.000  0.90292112E-05  0.49402775E-05
     831.000  0.14765030E-04 -0.11183126E-04
     832.000  0.21265647E-04 -0.25702050E-04
     833.000  0.27560647E-04 -0.36698578E-04
     834.000  0.32502693E-04 -0.43157674E-04
     835.000  0.33965079E-04 -0.45674348E-04
     836.000  0.29765576E-04 -0.46465643E-04
     837.000  0.19681689E-04 -0.47824345E-04
     838.000  0.57944155E-05 -0.50629099E-04
     839.000 -0.91998854E-05 -0.54462910E-04
     840.000 -0.23072166E-04 -0.58437819E-04
     841.000 -0.33479980E-04 -0.61390198E-04
     842.000 -0.37995175E-04 -0.61959511E-04
     843.000 -0.35981451E-04 -0.59327629E-04
     844.000 -0.29736586E-04 -0.53801001E-04
     845.000 -0.22615020E-04 -0.46390040E-04
     846.000 -0.16343471E-04 -0.38154381E-04
     847.000 -0.10988446E-04 -0.30114882E-04
     848.000 -0.67868912E-05 -0.23090791E-04
     849.000 -0.43721614E-05 -0.17026448E-04
     850.000 -0.31651193E-05 -0.10879838E-04
     851.000 -0.10883652E-05 -0.36917873E-05
     852.000  0.34733165E-05  0.45090854E-05
     853.000  0.10300477E-04  0.13153671E-04
     854.000  0.18194180E-04  0.21958430E-04
     855.000  0.26008650E-04  0.30774035E-04
     856.000  0.32209908E-04  0.38975349E-04
     857.000  0.34660553E-04  0.45582985E-04
     858.000  0.32178625E-04  0.49886598E-04
     859.000  0.25911681E-04  0.51675939E-04
     860.000  0.18204135E-04  0.51167027E-04
     861.000  0.10437565E-04  0.49061003E-04
     862.000  0.28642008E-05  0.46369604E-04
     863.000 -0.38428222E-05  0.43730351E-04
     864.000 -0.81352708E-05  0.41000047E-04
     865.000 -0.89178867E-05  0.37738866E-04
     866.000 -0.65648355E-05  0.33828221E-04
     867.000 -0.24312469E-05  0.29362488E-04
     868.000  0.20575649E-05  0.24269350E-04
     869.000  0.57776104E-05  0.18417082E-04
     870.000  0.80968884E-05  0.11898581E-04
     871.000  0.90657226E-05  0.49158116E-05
     872.000  0.91176712E-05 -0.24130347E-05
     873.000  0.84831468E-05 -0.98714683E-05
     874.000  0.71843262E-05 -0.16990098E-04
     875.000  0.55151524E-05 -0.23337276E-04
     876.000  0.40346823E-05 -0.28786771E-04
     877.000  0.30314174E-05 -0.33315679E-04
     878.000  0.23918262E-05 -0.36783970E-04
     879.000  0.20195026E-05 -0.39114558E-04
     880.000  0.20154026E-05 -0.40422393E-04
     881.000  0.24611206E-05 -0.40731694E-04
     882.000  0.33763144E-05 -0.39808488E-04
     883.000  0.48208316E-05 -0.37498408E-04
     884.000  0.66786137E-05 -0.34006434E-04
     885.000  0.84399286E-05 -0.29654040E-04
     886.000  0.95251774E-05 -0.24603814E-04
     887.000  0.96533023E-05 -0.18989898E-04
     888.000  0.86686451E-05 -0.13025407E-04
     889.000  0.65402291E-05 -0.67822392E-05
     890.000  0.40531484E-05 -0.17424842E-06
     891.000  0.28116250E-05  0.66015814E-05
     892.000  0.35729224E-05  0.12891292E-04
     893.000  0.50579426E-05  0.18095395E-04
     894.000  0.56937878E-05  0.22099488E-04
     895.000  0.64724039E-05  0.25000447E-04
     896.000  0.10822042E-04  0.26742158E-04
     897.000  0.21181079E-04  0.27318690E-04
     898.000  0.35996597E-04  0.27052313E-04
     899.000  0.49445000E-04  0.26331442E-04
     900.000  0.53187147E-04  0.25256068E-04
     901.000  0.39853918E-04  0.23782967E-04
     902.000  0.81117315E-05  0.21969485E-04
     903.000 -0.34391309E-04  0.19788566E-04
     904.000 -0.74833761E-04  0.16954384E-04
     905.000 -0.10350882E-03  0.13274610E-04
     906.000 -0.11817315E-03  0.89938404E-05
     907.000 -0.12098236E-03  0.44608699E-05
     908.000 -0.11400640E-03 -0.38831791E-06
     909.000 -0.99134744E-04 -0.58829298E-05
     910.000 -0.79906119E-04 -0.12043583E-04
     911.000 -0.60515144E-04 -0.18401735E-04
     912.000 -0.43334391E-04 -0.24235875E-04
     913.000 -0.28876545E-04 -0.28718792E-04
     914.000 -0.17322305E-04 -0.31060189E-04
     915.000 -0.85253579E-05 -0.30982299E-04
     916.000 -0.17209354E-05 -0.29071492E-04
     917.000  0.24008521E-05 -0.26291749E-04
     918.000 -0.21051230E-07 -0.23079685E-04
     919.000 -0.12732846E-04 -0.19208186E-04
     920.000 -0.33552679E-04 -0.14589207E-04
     921.000 -0.53718858E-04 -0.98689993E-05
     922.000 -0.64077183E-04 -0.60474144E-05
     923.000 -0.61248639E-04 -0.37282469E-05
     924.000 -0.48215183E-04 -0.28858503E-05
     925.000 -0.31225043E-04 -0.30844907E-05
     926.000 -0.16970012E-04 -0.36266902E-05
     927.000 -0.10336619E-04 -0.36911731E-05
     928.000 -0.11983196E-04 -0.27938246E-05
     929.000 -0.17496555E-04 -0.11692104E-05
     930.000 -0.19748507E-04  0.70030963E-06
     931.000 -0.12749437E-04  0.30771622E-05
     932.000  0.57078649E-05  0.70526877E-05
     933.000  0.33134979E-04  0.13258764E-04
     934.000  0.62775832E-04  0.20763230E-04
     935.000  0.86029589E-04  0.27680224E-04
     936.000  0.96761790E-04  0.32689271E-04
     937.000  0.94784115E-04  0.35470052E-04
     938.000  0.85619843E-04  0.35844126E-04
     939.000  0.76869977E-04  0.33273723E-04
     940.000  0.74044197E-04  0.27428390E-04
     941.000  0.78262484E-04  0.18691034E-04
     942.000  0.86508827E-04  0.78959418E-05
     943.000  0.93818780E-04 -0.38746359E-05
     944.000  0.95882803E-04 -0.15021238E-04
     945.000  0.90525603E-04 -0.23716831E-04
     946.000  0.77876393E-04 -0.29103614E-04
     947.000  0.60143951E-04 -0.31814315E-04
     948.000  0.41159981E-04 -0.32791967E-04
     949.000  0.24908597E-04 -0.31990067E-04
     950.000  0.13341365E-04 -0.28810700E-04
     951.000  0.53587371E-05 -0.23442408E-04
     952.000 -0.19793034E-05 -0.17031780E-04
     953.000 -0.11280147E-04 -0.10711970E-04
     954.000 -0.23528547E-04 -0.51583952E-05
     955.000 -0.38050006E-04 -0.97928029E-06
     956.000 -0.53075085E-04  0.12957694E-05
     957.000 -0.66508850E-04  0.18631027E-05
     958.000 -0.76704633E-04  0.17122606E-05
     959.000 -0.82864359E-04  0.17243771E-05
     960.000 -0.85003312E-04  0.20077036E-05
     961.000 -0.83868499E-04  0.22892058E-05
     962.000 -0.80824991E-04  0.25748447E-05
     963.000 -0.77246016E-04  0.30384261E-05
     964.000 -0.73579153E-04  0.33345638E-05
     965.000 -0.69111202E-04  0.23363977E-05
     966.000 -0.62844922E-04 -0.11796786E-05
     967.000 -0.54505367E-04 -0.73733884E-05
     968.000 -0.44591841E-04 -0.14742042E-04
     969.000 -0.33675788E-04 -0.20784087E-04
     970.000 -0.21948874E-04 -0.23535254E-04
     971.000 -0.94809574E-05 -0.22730289E-04
     972.000  0.32757659E-05 -0.19635369E-04
     973.000  0.15450608E-04 -0.15736042E-04
     974.000  0.26364323E-04 -0.11446037E-04
     975.000  0.36158874E-04 -0.61423102E-05
     976.000  0.45606362E-04  0.24969833E-06
     977.000  0.55123407E-04  0.57647717E-05
     978.000  0.64060151E-04  0.71244158E-05
     979.000  0.71080270E-04  0.23461049E-05
     980.000  0.75134407E-04 -0.77292932E-05
     981.000  0.75965677E-04 -0.20554429E-04
     982.000  0.73882329E-04 -0.33414857E-04
     983.000  0.69325655E-04 -0.43056577E-04
     984.000  0.62636350E-04 -0.44924820E-04
     985.000  0.54054151E-04 -0.34709656E-04
     986.000  0.43902619E-04 -0.11321935E-04
     987.000  0.32746607E-04  0.21617873E-04
     988.000  0.21182419E-04  0.56309823E-04
     989.000  0.94132227E-05  0.82558362E-04
     990.000 -0.27084186E-05  0.91810350E-04
     991.000 -0.15033197E-04  0.82940912E-04
     992.000 -0.26691458E-04  0.64146571E-04
     993.000 -0.36487322E-04  0.46905229E-04
     994.000 -0.43603794E-04  0.37883000E-04
     995.000 -0.47911610E-04  0.37697422E-04
     996.000 -0.49904400E-04  0.44751969E-04
     997.000 -0.50480309E-04  0.55095965E-04
     998.000 -0.50484224E-04  0.58626439E-04
     999.000 -0.50246293E-04  0.41752443E-04
    1000.000 -0.49732301E-04 -0.19776480E-05
