 TIME             sta1            sta2      
     580.000 -0.97041741E-05 -0.25076896E-05
     581.000 -0.10494034E-04 -0.23961107E-06
     582.000 -0.10055452E-04  0.25754503E-05
     583.000 -0.87564675E-05  0.54829137E-05
     584.000 -0.68328511E-05  0.79299003E-05
     585.000 -0.46992293E-05  0.96385711E-05
     586.000 -0.29690478E-05  0.10630854E-04
     587.000 -0.19166228E-05  0.10912045E-04
     588.000 -0.13070939E-05  0.10345293E-04
     589.000 -0.97999665E-06  0.88935573E-05
     590.000 -0.11750073E-05  0.68102868E-05
     591.000 -0.20108618E-05  0.45212653E-05
     592.000 -0.30872007E-05  0.24458126E-05
     593.000 -0.39379672E-05  0.93572340E-06
     594.000 -0.44460916E-05  0.16890628E-06
     595.000 -0.44360391E-05  0.67725333E-09
     596.000 -0.33212894E-05  0.73985264E-07
     597.000 -0.67969417E-06  0.16622627E-06
     598.000  0.30974928E-05  0.30480834E-06
     599.000  0.70999710E-05  0.51310522E-06
     600.000  0.10492722E-04  0.64929913E-06
     601.000  0.12550961E-04  0.60091370E-06
     602.000  0.12780841E-04  0.46232959E-06
     603.000  0.11672430E-04  0.39409888E-06
     604.000  0.10870920E-04  0.44560778E-06
     605.000  0.11921992E-04  0.61655023E-06
     606.000  0.15216111E-04  0.93243731E-06
     607.000  0.20647760E-04  0.13315308E-05
     608.000  0.28412545E-04  0.16209735E-05
     609.000  0.37889669E-04  0.16825474E-05
     610.000  0.46135424E-04  0.16055800E-05
     611.000  0.48931118E-04  0.15041264E-05
     612.000  0.43625110E-04  0.13371763E-05
     613.000  0.30299901E-04  0.10326771E-05
     614.000  0.10630651E-04  0.65100531E-06
     615.000 -0.12962903E-04  0.28555720E-06
     616.000 -0.37051682E-04 -0.70875554E-07
     617.000 -0.57795520E-04 -0.41413208E-06
     618.000 -0.72665599E-04 -0.60424055E-06
     619.000 -0.80821916E-04 -0.51224126E-06
     620.000 -0.81672839E-04 -0.19863218E-06
     621.000 -0.74527835E-04  0.19310132E-06
     622.000 -0.60447144E-04  0.62172227E-06
     623.000 -0.43135838E-04  0.10885325E-05
     624.000 -0.26698952E-04  0.14975170E-05
     625.000 -0.12985071E-04  0.17319606E-05
     626.000 -0.18304731E-05  0.17936128E-05
     627.000  0.70102023E-05  0.17311982E-05
     628.000  0.13372676E-04  0.15170477E-05
     629.000  0.17509184E-04  0.11318682E-05
     630.000  0.19998994E-04  0.68681085E-06
     631.000  0.20838818E-04  0.32108709E-06
     632.000  0.19649620E-04  0.49463417E-07
     633.000  0.16886339E-04 -0.17309027E-06
     634.000  0.14014997E-04 -0.32888051E-06
     635.000  0.12315447E-04 -0.39822963E-06
     636.000  0.12087563E-04 -0.43277102E-06
     637.000  0.13049868E-04 -0.43502448E-06
     638.000  0.14837182E-04 -0.27626225E-06
     639.000  0.16913769E-04  0.12388395E-06
     640.000  0.18506538E-04  0.64360296E-06
     641.000  0.18853793E-04  0.11156577E-05
     642.000  0.17279165E-04  0.15055054E-05
     643.000  0.13142516E-04  0.17937128E-05
     644.000  0.63053106E-05  0.18518789E-05
     645.000 -0.21587565E-05  0.16284937E-05
     646.000 -0.10133295E-04  0.12938674E-05
     647.000 -0.15690952E-04  0.97980312E-06
     648.000 -0.18222291E-04  0.55976333E-06
     649.000 -0.18554914E-04 -0.32801188E-08
     650.000 -0.18285651E-04 -0.20376878E-06
     651.000 -0.18880838E-04  0.78983390E-06
     652.000 -0.20870414E-04  0.35033430E-05
     653.000 -0.23529386E-04  0.79360696E-05
     654.000 -0.25340345E-04  0.13689740E-04
     655.000 -0.24853398E-04  0.19777433E-04
     656.000 -0.21256975E-04  0.24362551E-04
     657.000 -0.14561664E-04  0.25374216E-04
     658.000 -0.57059912E-05  0.21799489E-04
     659.000  0.35109485E-05  0.14209560E-04
     660.000  0.10982010E-04  0.39974803E-05
     661.000  0.15088764E-04 -0.74462167E-05
     662.000  0.15163446E-04 -0.18643578E-04
     663.000  0.11500356E-04 -0.27774250E-04
     664.000  0.51903954E-05 -0.33250361E-04
     665.000 -0.21531111E-05 -0.34575769E-04
     666.000 -0.88189271E-05 -0.32348451E-04
     667.000 -0.13382956E-04 -0.27571582E-04
     668.000 -0.14947558E-04 -0.21321064E-04
     669.000 -0.13425392E-04 -0.14868144E-04
     670.000 -0.97651132E-05 -0.94403117E-05
     671.000 -0.55702254E-05 -0.55864637E-05
     672.000 -0.21274746E-05 -0.31001948E-05
     673.000  0.18788311E-06 -0.17316691E-05
     674.000  0.15509618E-05 -0.16221635E-05
     675.000  0.21011598E-05 -0.27958784E-05
     676.000  0.19605272E-05 -0.45774093E-05
     677.000  0.15073422E-05 -0.59477435E-05
     678.000  0.12243473E-05 -0.63629547E-05
     679.000  0.13681328E-05 -0.58787558E-05
     680.000  0.19951873E-05 -0.46040681E-05
     681.000  0.30767868E-05 -0.25300574E-05
     682.000  0.42975998E-05  0.57974589E-08
     683.000  0.49960925E-05  0.21435534E-05
     684.000  0.47168787E-05  0.31089877E-05
     685.000  0.37177457E-05  0.28204342E-05
     686.000  0.26169586E-05  0.17056691E-05
     687.000  0.16834019E-05  0.13958963E-06
     688.000  0.79367476E-06 -0.16883960E-05
     689.000 -0.98611387E-07 -0.35536741E-05
     690.000 -0.88080320E-06 -0.52104629E-05
     691.000 -0.15921345E-05 -0.65975987E-05
     692.000 -0.24189118E-05 -0.77442971E-05
     693.000 -0.33853305E-05 -0.84737914E-05
     694.000 -0.43489645E-05 -0.84782547E-05
     695.000 -0.52318975E-05 -0.77395680E-05
     696.000 -0.59196171E-05 -0.66377458E-05
     697.000 -0.59943601E-05 -0.55722657E-05
     698.000 -0.49580818E-05 -0.46893598E-05
     699.000 -0.27745491E-05 -0.40508764E-05
     700.000  0.69994407E-07 -0.38194740E-05
     701.000  0.30210175E-05 -0.40998477E-05
     702.000  0.57001025E-05 -0.47450301E-05
     703.000  0.77729159E-05 -0.54875792E-05
     704.000  0.89602713E-05 -0.61913458E-05
     705.000  0.92712967E-05 -0.68915284E-05
     706.000  0.89907138E-05 -0.77107597E-05
     707.000  0.84062346E-05 -0.88454139E-05
     708.000  0.77410193E-05 -0.10500323E-04
     709.000  0.72791913E-05 -0.12654248E-04
     710.000  0.72466920E-05 -0.14911146E-04
     711.000  0.75425212E-05 -0.16686728E-04
     712.000  0.78311035E-05 -0.17525183E-04
     713.000  0.79031578E-05 -0.17201883E-04
     714.000  0.77289090E-05 -0.15638370E-04
     715.000  0.72248131E-05 -0.12874095E-04
     716.000  0.62856561E-05 -0.91287624E-05
     717.000  0.50683214E-05 -0.48224696E-05
     718.000  0.39640524E-05 -0.52408772E-06
     719.000  0.32443031E-05  0.31480702E-05
     720.000  0.29542772E-05  0.57157894E-05
     721.000  0.31371578E-05  0.70594993E-05
     722.000  0.38786018E-05  0.74259295E-05
     723.000  0.50898988E-05  0.71436646E-05
     724.000  0.64983583E-05  0.63354074E-05
     725.000  0.78948236E-05  0.49263566E-05
     726.000  0.91676099E-05  0.28647679E-05
     727.000  0.10091621E-04  0.26035016E-06
     728.000  0.10370147E-04 -0.26623545E-05
     729.000  0.99625770E-05 -0.56695255E-05
     730.000  0.91407548E-05 -0.85575168E-05
     731.000  0.81545282E-05 -0.11112779E-04
     732.000  0.70551988E-05 -0.13066254E-04
     733.000  0.58986004E-05 -0.14146814E-04
     734.000  0.48786096E-05 -0.14238097E-04
     735.000  0.41492131E-05 -0.13472522E-04
     736.000  0.36906911E-05 -0.12127970E-04
     737.000  0.34328939E-05 -0.10444122E-04
     738.000  0.33446886E-05 -0.85598236E-05
     739.000  0.33324298E-05 -0.65597478E-05
     740.000  0.32194942E-05 -0.45007158E-05
     741.000  0.29176791E-05 -0.24374683E-05
     742.000  0.25000114E-05 -0.51108204E-06
     743.000  0.20589275E-05  0.10239828E-05
     744.000  0.16257248E-05  0.19474351E-05
     745.000  0.12670553E-05  0.22209988E-05
     746.000  0.11116890E-05  0.19444090E-05
     747.000  0.12165626E-05  0.12726793E-05
     748.000  0.15159184E-05  0.49520476E-06
     749.000  0.19414108E-05  0.83717987E-07
     750.000  0.24846868E-05  0.44702410E-06
     751.000  0.31156348E-05  0.16135530E-05
     752.000  0.37518549E-05  0.32489239E-05
     753.000  0.43420445E-05  0.49382865E-05
     754.000  0.48886494E-05  0.63550228E-05
     755.000  0.53743945E-05  0.72683415E-05
     756.000  0.57512434E-05  0.75908564E-05
     757.000  0.59962914E-05  0.74092480E-05
     758.000  0.60916702E-05  0.68388639E-05
     759.000  0.59732578E-05  0.58917116E-05
     760.000  0.56023437E-05  0.46449611E-05
     761.000  0.50695354E-05  0.36355978E-05
     762.000  0.45316843E-05  0.42248132E-05
     763.000  0.40728953E-05  0.85981026E-05
     764.000  0.37154099E-05  0.18613436E-04
     765.000  0.35105605E-05  0.33035368E-04
     766.000  0.34996028E-05  0.45102135E-04
     767.000  0.36266766E-05  0.44332540E-04
     768.000  0.38071415E-05  0.23595612E-04
     769.000  0.40416631E-05 -0.13830295E-04
     770.000  0.43557060E-05 -0.54340496E-04
     771.000  0.46841167E-05 -0.82069338E-04
     772.000  0.49317882E-05 -0.88188449E-04
     773.000  0.50782174E-05 -0.74352043E-04
     774.000  0.50861426E-05 -0.49142355E-04
     775.000  0.47807582E-05 -0.21237464E-04
     776.000  0.39954671E-05  0.61768023E-05
     777.000  0.28210035E-05  0.36320974E-04
     778.000  0.15777125E-05  0.74169952E-04
     779.000  0.56788564E-06  0.12010499E-03
     780.000 -0.33177902E-07  0.16852440E-03
     781.000 -0.11301464E-06  0.21321572E-03
     782.000  0.37169176E-06  0.25264253E-03
     783.000  0.13162178E-05  0.28748051E-03
     784.000  0.25079875E-05  0.31273205E-03
     785.000  0.37439602E-05  0.31520274E-03
     786.000  0.48492089E-05  0.28214768E-03
     787.000  0.56580436E-05  0.21374923E-03
     788.000  0.60914938E-05  0.12666931E-03
     789.000  0.62025780E-05  0.44464414E-04
     790.000  0.60509654E-05 -0.16854257E-04
     791.000  0.55979601E-05 -0.56309836E-04
     792.000  0.48066974E-05 -0.84003275E-04
     793.000  0.37449166E-05 -0.11090328E-03
     794.000  0.24836414E-05 -0.14114758E-03
     795.000  0.10051509E-05 -0.17164130E-03
     796.000 -0.66052262E-06 -0.19700081E-03
     797.000 -0.23073802E-05 -0.21424831E-03
     798.000 -0.36888548E-05 -0.22342463E-03
     799.000 -0.46900964E-05 -0.22503674E-03
     800.000 -0.52712731E-05 -0.21833414E-03
     801.000 -0.53915135E-05 -0.20294162E-03
     802.000 -0.51381402E-05 -0.18192052E-03
     803.000 -0.47900367E-05 -0.16182632E-03
     804.000 -0.45749075E-05 -0.14824555E-03
     805.000 -0.44652827E-05 -0.14097626E-03
     806.000 -0.43495139E-05 -0.13451706E-03
     807.000 -0.42512238E-05 -0.12398971E-03
     808.000 -0.42061182E-05 -0.11013899E-03
     809.000 -0.40824989E-05 -0.97870761E-04
     810.000 -0.37440991E-05 -0.90303542E-04
     811.000 -0.32747234E-05 -0.85255621E-04
     812.000 -0.28422355E-05 -0.77601831E-04
     813.000 -0.24634835E-05 -0.64016385E-04
     814.000 -0.21028634E-05 -0.44866364E-04
     815.000 -0.18622629E-05 -0.22415256E-04
     816.000 -0.18450392E-05  0.14547466E-05
     817.000 -0.19549415E-05  0.25553772E-04
     818.000 -0.20527807E-05  0.48471238E-04
     819.000 -0.21805792E-05  0.68386539E-04
     820.000 -0.24023576E-05  0.84101062E-04
     821.000 -0.25760395E-05  0.96159942E-04
     822.000 -0.25464491E-05  0.10681835E-03
     823.000 -0.24197315E-05  0.11861463E-03
     824.000 -0.23686806E-05  0.13242539E-03
     825.000 -0.23197614E-05  0.14643048E-03
     826.000 -0.21415969E-05  0.15695207E-03
     827.000 -0.19723338E-05  0.16070570E-03
     828.000 -0.19569450E-05  0.15673797E-03
     829.000 -0.17319545E-05  0.14659082E-03
     830.000 -0.54832663E-06  0.13288101E-03
     831.000  0.21132016E-05  0.11775644E-03
     832.000  0.62950519E-05  0.10232364E-03
     833.000  0.11659954E-04  0.86887918E-04
     834.000  0.17269156E-04  0.71274275E-04
     835.000  0.21355975E-04  0.54927410E-04
     836.000  0.22041057E-04  0.37014181E-04
     837.000  0.18597546E-04  0.16778126E-04
     838.000  0.11722722E-04 -0.58680193E-05
     839.000  0.25789892E-05 -0.29833011E-04
     840.000 -0.78497460E-05 -0.52961223E-04
     841.000 -0.18295574E-04 -0.73027056E-04
     842.000 -0.26851813E-04 -0.88976657E-04
     843.000 -0.31774759E-04 -0.10127028E-03
     844.000 -0.32529009E-04 -0.11099303E-03
     845.000 -0.29781222E-04 -0.11872522E-03
     846.000 -0.24718268E-04 -0.12426740E-03
     847.000 -0.18803994E-04 -0.12713175E-03
     848.000 -0.13836112E-04 -0.12693662E-03
     849.000 -0.11403708E-04 -0.12333307E-03
     850.000 -0.11967711E-04 -0.11585135E-03
     851.000 -0.14713646E-04 -0.10408613E-03
     852.000 -0.18329827E-04 -0.88198192E-04
     853.000 -0.21586271E-04 -0.69340995E-04
     854.000 -0.23150528E-04 -0.49491807E-04
     855.000 -0.21497976E-04 -0.30550198E-04
     856.000 -0.15685862E-04 -0.13438975E-04
     857.000 -0.62866470E-05  0.18146295E-05
     858.000  0.47329750E-05  0.15207045E-04
     859.000  0.15110860E-04  0.26393961E-04
     860.000  0.23128415E-04  0.35311297E-04
     861.000  0.27601650E-04  0.42624429E-04
     862.000  0.27782858E-04  0.49096069E-04
     863.000  0.23841309E-04  0.54757614E-04
     864.000  0.17269120E-04  0.59083398E-04
     865.000  0.10253983E-04  0.61718884E-04
     866.000  0.44326979E-05  0.62623560E-04
     867.000  0.35838683E-06  0.61807163E-04
     868.000 -0.20233612E-05  0.59523280E-04
     869.000 -0.29181153E-05  0.56558118E-04
     870.000 -0.27960447E-05  0.53659056E-04
     871.000 -0.23781415E-05  0.50645544E-04
     872.000 -0.20739422E-05  0.46648172E-04
     873.000 -0.16792443E-05  0.41268200E-04
     874.000 -0.92529585E-06  0.34911620E-04
     875.000 -0.40921745E-07  0.27861466E-04
     876.000  0.56610885E-06  0.19667066E-04
     877.000  0.88614213E-06  0.98255372E-05
     878.000  0.11299700E-05 -0.13244569E-05
     879.000  0.12094542E-05 -0.12736836E-04
     880.000  0.90111644E-06 -0.23461830E-04
     881.000  0.40702968E-06 -0.33118391E-04
     882.000  0.26710518E-06 -0.41811915E-04
     883.000  0.77169999E-06 -0.49770466E-04
     884.000  0.18777985E-05 -0.56869563E-04
     885.000  0.35569458E-05 -0.62402226E-04
     886.000  0.56684356E-05 -0.65517901E-04
     887.000  0.75452001E-05 -0.65947576E-04
     888.000  0.83356981E-05 -0.64068723E-04
     889.000  0.79563475E-05 -0.60253858E-04
     890.000  0.74993028E-05 -0.54494144E-04
     891.000  0.89836096E-05 -0.46765073E-04
     892.000  0.15007044E-04 -0.37467232E-04
     893.000  0.27425860E-04 -0.27374534E-04
     894.000  0.44169832E-04 -0.17327521E-04
     895.000  0.57004489E-04 -0.79444284E-05
     896.000  0.54974951E-04  0.67115779E-06
     897.000  0.32831902E-04  0.89325811E-05
     898.000 -0.34598378E-05  0.17153128E-04
     899.000 -0.40396264E-04  0.24940393E-04
     900.000 -0.66367279E-04  0.31570101E-04
     901.000 -0.77811768E-04  0.36919615E-04
     902.000 -0.77618599E-04  0.41521633E-04
     903.000 -0.68840991E-04  0.45556016E-04
     904.000 -0.49440421E-04  0.48218500E-04
     905.000 -0.12345648E-04  0.48315214E-04
     906.000  0.47910857E-04  0.45274684E-04
     907.000  0.12640248E-03  0.39574810E-04
     908.000  0.20630686E-03  0.32481100E-04
     909.000  0.26925164E-03  0.25309231E-04
     910.000  0.30814264E-03  0.18532553E-04
     911.000  0.32763099E-03  0.11606093E-04
     912.000  0.33141682E-03  0.39920670E-05
     913.000  0.31290620E-03 -0.38332975E-05
     914.000  0.26210765E-03 -0.10908210E-04
     915.000  0.18059722E-03 -0.17122683E-04
     916.000  0.86024194E-04 -0.23367903E-04
     917.000  0.89563933E-06 -0.30485352E-04
     918.000 -0.61846579E-04 -0.38744115E-04
     919.000 -0.10336050E-03 -0.48034387E-04
     920.000 -0.13301097E-03 -0.57450377E-04
     921.000 -0.15962353E-03 -0.64738242E-04
     922.000 -0.18607927E-03 -0.67522924E-04
     923.000 -0.20960858E-03 -0.65452583E-04
     924.000 -0.22680812E-03 -0.59888510E-04
     925.000 -0.23829810E-03 -0.50997265E-04
     926.000 -0.24732075E-03 -0.36490270E-04
     927.000 -0.25373339E-03 -0.14076270E-04
     928.000 -0.25198593E-03  0.15826961E-04
     929.000 -0.23730404E-03  0.50204928E-04
     930.000 -0.21272215E-03  0.84429347E-04
     931.000 -0.18736767E-03  0.11195014E-03
     932.000 -0.16758528E-03  0.12517549E-03
     933.000 -0.15171559E-03  0.11963896E-03
     934.000 -0.13417298E-03  0.97321890E-04
     935.000 -0.11273636E-03  0.64306956E-04
     936.000 -0.90145108E-04  0.25857811E-04
     937.000 -0.69185739E-04 -0.14160058E-04
     938.000 -0.48101633E-04 -0.50019394E-04
     939.000 -0.21898696E-04 -0.74240135E-04
     940.000  0.12082110E-04 -0.82833259E-04
     941.000  0.50626786E-04 -0.78695800E-04
     942.000  0.86966357E-04 -0.68517889E-04
     943.000  0.11624365E-03 -0.57802692E-04
     944.000  0.13827081E-03 -0.49734215E-04
     945.000  0.15546901E-03 -0.46285417E-04
     946.000  0.16952901E-03 -0.47492068E-04
     947.000  0.18069191E-03 -0.50359087E-04
     948.000  0.18911167E-03 -0.51040623E-04
     949.000  0.19535895E-03 -0.48314405E-04
     950.000  0.19938704E-03 -0.43371353E-04
     951.000  0.19971214E-03 -0.36596367E-04
     952.000  0.19385976E-03 -0.26772129E-04
     953.000  0.17962372E-03 -0.13728195E-04
     954.000  0.15659362E-03  0.44433113E-06
     955.000  0.12724495E-03  0.13785421E-04
     956.000  0.96161501E-04  0.26336564E-04
     957.000  0.67154506E-04  0.38443363E-04
     958.000  0.40894123E-04  0.48697252E-04
     959.000  0.15685844E-04  0.55128758E-04
     960.000 -0.98329783E-05  0.57436412E-04
     961.000 -0.35558324E-04  0.56376257E-04
     962.000 -0.61085241E-04  0.51619878E-04
     963.000 -0.86613773E-04  0.42116801E-04
     964.000 -0.11207182E-03  0.28643401E-04
     965.000 -0.13595267E-03  0.14476683E-04
     966.000 -0.15558096E-03  0.31328722E-05
     967.000 -0.16845229E-03 -0.36232256E-05
     968.000 -0.17340615E-03 -0.54697966E-05
     969.000 -0.17096986E-03 -0.25077503E-05
     970.000 -0.16262885E-03  0.47300810E-05
     971.000 -0.14939375E-03  0.14625328E-04
     972.000 -0.13116374E-03  0.23980613E-04
     973.000 -0.10792179E-03  0.28004996E-04
     974.000 -0.81254520E-04  0.21582327E-04
     975.000 -0.53841996E-04  0.20389514E-05
     976.000 -0.27459894E-04 -0.28699593E-04
     977.000 -0.24097595E-05 -0.64558874E-04
     978.000  0.20900110E-04 -0.97022860E-04
     979.000  0.40890169E-04 -0.11628584E-03
     980.000  0.56035463E-04 -0.11377585E-03
     981.000  0.66532788E-04 -0.87560164E-04
     982.000  0.74024351E-04 -0.45385290E-04
     983.000  0.79987214E-04  0.82368902E-06
     984.000  0.84938059E-04  0.44335366E-04
     985.000  0.88854525E-04  0.85079466E-04
     986.000  0.91621713E-04  0.12166734E-03
     987.000  0.93022614E-04  0.14586521E-03
     988.000  0.92734298E-04  0.14688732E-03
     989.000  0.90340822E-04  0.11817787E-03
     990.000  0.85045606E-04  0.58557746E-04
     991.000  0.75634842E-04 -0.28586761E-04
     992.000  0.61548718E-04 -0.13283372E-03
     993.000  0.44363176E-04 -0.23576737E-03
     994.000  0.27640582E-04 -0.31593120E-03
     995.000  0.14528392E-04 -0.35235748E-03
     996.000  0.53894050E-05 -0.32165945E-03
     997.000 -0.18378373E-05 -0.20128655E-03
     998.000 -0.90207096E-05  0.96845594E-05
     999.000 -0.16227172E-04  0.26965886E-03
    1000.000 -0.22903499E-04  0.50374500E-03
